# Forces      
# CofR        : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
0.445         	((-9.6664427e+00 -4.8941804e+02 -1.3024824e-15) (-6.3021162e-03 1.0549993e-04 -2.7068271e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3276919e+02 3.3643417e+00 2.6571235e-04) (-1.6226280e-04 2.3037463e-03 8.2741676e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.446         	((-9.6620485e+00 -4.8928572e+02 -1.3021675e-15) (-6.3227176e-03 1.0934792e-04 -2.7049485e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3272126e+02 3.3641352e+00 2.6556504e-04) (-1.6080227e-04 2.3114253e-03 8.3003847e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.447         	((-9.6574982e+00 -4.8915346e+02 -1.3018505e-15) (-6.3432917e-03 1.1321123e-04 -2.7030738e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3267334e+02 3.3638854e+00 2.6541587e-04) (-1.5933548e-04 2.3190971e-03 8.3265608e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.448         	((-9.6529051e+00 -4.8902122e+02 -1.3015429e-15) (-6.3638383e-03 1.1708881e-04 -2.7012009e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3262542e+02 3.3636174e+00 2.6526564e-04) (-1.5786219e-04 2.3267614e-03 8.3526966e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.449         	((-9.6482852e+00 -4.8888920e+02 -1.3012447e-15) (-6.3843509e-03 1.2098365e-04 -2.6993294e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3257755e+02 3.3633306e+00 2.6510876e-04) (-1.5638234e-04 2.3344181e-03 8.3787898e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.45          	((-9.6436590e+00 -4.8875718e+02 -1.3009438e-15) (-6.4048315e-03 1.2489247e-04 -2.6974558e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3252971e+02 3.3630488e+00 2.6495298e-04) (-1.5489573e-04 2.3420676e-03 8.4048431e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.451         	((-9.6389202e+00 -4.8862513e+02 -1.3006669e-15) (-6.4252810e-03 1.2882169e-04 -2.6955855e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3248185e+02 3.3627478e+00 2.6479745e-04) (-1.5340261e-04 2.3497093e-03 8.4308528e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.452         	((-9.6341115e+00 -4.8849311e+02 -1.3003822e-15) (-6.4456999e-03 1.3276932e-04 -2.6937205e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3243397e+02 3.3624103e+00 2.6463897e-04) (-1.5190326e-04 2.3573434e-03 8.4568192e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.453         	((-9.6292320e+00 -4.8836116e+02 -1.3000967e-15) (-6.4660899e-03 1.3673046e-04 -2.6918586e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3238612e+02 3.3620679e+00 2.6448066e-04) (-1.5039758e-04 2.3649696e-03 8.4827434e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.454         	((-9.6242994e+00 -4.8822927e+02 -1.2998050e-15) (-6.4864490e-03 1.4070021e-04 -2.6899928e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3233830e+02 3.3617128e+00 2.6431720e-04) (-1.4888505e-04 2.3725881e-03 8.5086278e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.455         	((-9.6194261e+00 -4.8809758e+02 -1.2995527e-15) (-6.5067758e-03 1.4468865e-04 -2.6881285e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3229052e+02 3.3613582e+00 2.6415535e-04) (-1.4736590e-04 2.3801989e-03 8.5344697e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.456         	((-9.6144427e+00 -4.8796583e+02 -1.2993190e-15) (-6.5270704e-03 1.4869762e-04 -2.6862680e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3224270e+02 3.3609762e+00 2.6399203e-04) (-1.4584026e-04 2.3878017e-03 8.5602670e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.457         	((-9.6093813e+00 -4.8783396e+02 -1.2990850e-15) (-6.5473323e-03 1.5272631e-04 -2.6844104e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3219484e+02 3.3605856e+00 2.6382648e-04) (-1.4430813e-04 2.3953965e-03 8.5860194e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.458         	((-9.6042923e+00 -4.8770223e+02 -1.2988589e-15) (-6.5675615e-03 1.5677069e-04 -2.6825591e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3214702e+02 3.3601806e+00 2.6365954e-04) (-1.4276991e-04 2.4029831e-03 8.6117266e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.459         	((-9.5991086e+00 -4.8757049e+02 -1.2985843e-15) (-6.5877623e-03 1.6081986e-04 -2.6807031e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3209926e+02 3.3597462e+00 2.6348795e-04) (-1.4122482e-04 2.4105618e-03 8.6373962e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.46          	((-9.5938803e+00 -4.8743902e+02 -1.2983865e-15) (-6.6079312e-03 1.6488781e-04 -2.6788485e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3205153e+02 3.3593085e+00 2.6331856e-04) (-1.3967305e-04 2.4181324e-03 8.6630212e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.461         	((-9.5886312e+00 -4.8730762e+02 -1.2981868e-15) (-6.6280669e-03 1.6897674e-04 -2.6769970e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3200379e+02 3.3588447e+00 2.6314771e-04) (-1.3811469e-04 2.4256947e-03 8.6886006e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.462         	((-9.5833243e+00 -4.8717619e+02 -1.2980060e-15) (-6.6481689e-03 1.7308459e-04 -2.6751487e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3195606e+02 3.3583751e+00 2.6297442e-04) (-1.3654984e-04 2.4332486e-03 8.7141339e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.463         	((-9.5779702e+00 -4.8704474e+02 -1.2978181e-15) (-6.6682363e-03 1.7721018e-04 -2.6733060e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3190831e+02 3.3579009e+00 2.6279985e-04) (-1.3497876e-04 2.4407942e-03 8.7396207e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.464         	((-9.5726260e+00 -4.8691316e+02 -1.2975962e-15) (-6.6882720e-03 1.8134243e-04 -2.6714610e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3186055e+02 3.3574241e+00 2.6262210e-04) (-1.3340096e-04 2.4483316e-03 8.7650671e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.465         	((-9.5671365e+00 -4.8678175e+02 -1.2974155e-15) (-6.7082802e-03 1.8549069e-04 -2.6696153e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3181281e+02 3.3569166e+00 2.6244580e-04) (-1.3181625e-04 2.4558605e-03 8.7904706e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.466         	((-9.5616255e+00 -4.8665063e+02 -1.2972628e-15) (-6.7282537e-03 1.8966049e-04 -2.6677723e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3176516e+02 3.3563760e+00 2.6226893e-04) (-1.3022475e-04 2.4633808e-03 8.8158274e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.467         	((-9.5560481e+00 -4.8651959e+02 -1.2971321e-15) (-6.7481922e-03 1.9385031e-04 -2.6659322e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3171755e+02 3.3558255e+00 2.6208759e-04) (-1.2862658e-04 2.4708925e-03 8.8411367e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.468         	((-9.5503633e+00 -4.8638871e+02 -1.2969777e-15) (-6.7680952e-03 1.9805792e-04 -2.6640981e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3166999e+02 3.3552383e+00 2.6190435e-04) (-1.2702211e-04 2.4783954e-03 8.8663981e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.469         	((-9.5447316e+00 -4.8625747e+02 -1.2968168e-15) (-6.7879646e-03 2.0227510e-04 -2.6622621e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3162234e+02 3.3546823e+00 2.6171905e-04) (-1.2541083e-04 2.4858899e-03 8.8916163e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.47          	((-9.5390549e+00 -4.8612639e+02 -1.2966904e-15) (-6.8078042e-03 2.0650696e-04 -2.6604261e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3157470e+02 3.3541054e+00 2.6153689e-04) (-1.2379272e-04 2.4933756e-03 8.9167908e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.471         	((-9.5333053e+00 -4.8599551e+02 -1.2965931e-15) (-6.8276120e-03 2.1075765e-04 -2.6585909e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3152711e+02 3.3535109e+00 2.6135266e-04) (-1.2216774e-04 2.5008524e-03 8.9419195e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.472         	((-9.5275593e+00 -4.8586471e+02 -1.2964963e-15) (-6.8473842e-03 2.1502865e-04 -2.6567578e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3147952e+02 3.3529084e+00 2.6116824e-04) (-1.2053601e-04 2.5083203e-03 8.9670004e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.473         	((-9.5217398e+00 -4.8573399e+02 -1.2964037e-15) (-6.8671208e-03 2.1931778e-04 -2.6549300e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3143199e+02 3.3522829e+00 2.6098032e-04) (-1.1889792e-04 2.5157793e-03 8.9920331e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.474         	((-9.5158982e+00 -4.8560315e+02 -1.2963158e-15) (-6.8868225e-03 2.2362006e-04 -2.6531037e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3138442e+02 3.3516559e+00 2.6078996e-04) (-1.1725321e-04 2.5232294e-03 9.0170199e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.475         	((-9.5100008e+00 -4.8547231e+02 -1.2962453e-15) (-6.9064924e-03 2.2793397e-04 -2.6512754e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3133685e+02 3.3510172e+00 2.6059906e-04) (-1.1560162e-04 2.5306707e-03 9.0419630e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.476         	((-9.5040090e+00 -4.8534170e+02 -1.2961730e-15) (-6.9261324e-03 2.3226600e-04 -2.6494481e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3128934e+02 3.3503499e+00 2.6040934e-04) (-1.1394321e-04 2.5381026e-03 9.0668605e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.477         	((-9.4980131e+00 -4.8521133e+02 -1.2961160e-15) (-6.9457361e-03 2.3661863e-04 -2.6476219e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3124190e+02 3.3496619e+00 2.6021864e-04) (-1.1227789e-04 2.5455254e-03 9.0917095e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.478         	((-9.4919755e+00 -4.8508094e+02 -1.2960685e-15) (-6.9653037e-03 2.4098989e-04 -2.6457997e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3119446e+02 3.3489710e+00 2.6002514e-04) (-1.1060607e-04 2.5529390e-03 9.1165094e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.479         	((-9.4859228e+00 -4.8495056e+02 -1.2960340e-15) (-6.9848353e-03 2.4537719e-04 -2.6439833e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3114701e+02 3.3482681e+00 2.5983046e-04) (-1.0892797e-04 2.5603433e-03 9.1412611e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.48          	((-9.4797918e+00 -4.8482006e+02 -1.2959952e-15) (-7.0043350e-03 2.4977222e-04 -2.6421637e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3109953e+02 3.3475563e+00 2.5963087e-04) (-1.0724293e-04 2.5677388e-03 9.1659696e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.481         	((-9.4735938e+00 -4.8468967e+02 -1.2959673e-15) (-7.0238043e-03 2.5418644e-04 -2.6403426e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3105212e+02 3.3468188e+00 2.5943445e-04) (-1.0555082e-04 2.5751244e-03 9.1906321e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.482         	((-9.4673606e+00 -4.8455964e+02 -1.2959544e-15) (-7.0432364e-03 2.5862218e-04 -2.6385222e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3100478e+02 3.3460634e+00 2.5923747e-04) (-1.0385174e-04 2.5825007e-03 9.2152448e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.483         	((-9.4610834e+00 -4.8442970e+02 -1.2959403e-15) (-7.0626320e-03 2.6307761e-04 -2.6367052e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3095746e+02 3.3452884e+00 2.5903927e-04) (-1.0214600e-04 2.5898674e-03 9.2398078e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.484         	((-9.4547471e+00 -4.8429972e+02 -1.2959391e-15) (-7.0819911e-03 2.6755047e-04 -2.6348945e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3091013e+02 3.3444950e+00 2.5883861e-04) (-1.0043396e-04 2.5972246e-03 9.2643209e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.485         	((-9.4483759e+00 -4.8416971e+02 -1.2959674e-15) (-7.1013163e-03 2.7203328e-04 -2.6330837e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3086283e+02 3.3437032e+00 2.5863244e-04) (-9.8715213e-05 2.6045726e-03 9.2887875e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.486         	((-9.4419727e+00 -4.8403976e+02 -1.2959865e-15) (-7.1206119e-03 2.7652998e-04 -2.6312659e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3081553e+02 3.3428986e+00 2.5842953e-04) (-9.6989018e-05 2.6119106e-03 9.3132104e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.487         	((-9.4355564e+00 -4.8390990e+02 -1.2960266e-15) (-7.1398696e-03 2.8104896e-04 -2.6294521e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3076826e+02 3.3420716e+00 2.5822669e-04) (-9.5256163e-05 2.6192388e-03 9.3375828e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.488         	((-9.4290417e+00 -4.8378025e+02 -1.2960673e-15) (-7.1590905e-03 2.8558766e-04 -2.6276406e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3072103e+02 3.3412139e+00 2.5802199e-04) (-9.3516471e-05 2.6265573e-03 9.3619047e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.489         	((-9.4224764e+00 -4.8365076e+02 -1.2961204e-15) (-7.1782750e-03 2.9014474e-04 -2.6258343e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3067389e+02 3.3403325e+00 2.5781526e-04) (-9.1770289e-05 2.6338659e-03 9.3861761e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.49          	((-9.4158383e+00 -4.8352138e+02 -1.2961870e-15) (-7.1974246e-03 2.9471645e-04 -2.6240331e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3062677e+02 3.3394441e+00 2.5760510e-04) (-9.0017793e-05 2.6411647e-03 9.4103977e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.491         	((-9.3721004e+00 -4.8351523e+02 -1.2964196e-15) (-7.2162080e-03 2.9932620e-04 -2.6218736e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3060864e+02 3.3308075e+00 2.5634003e-04) (-8.8237280e-05 2.6485001e-03 9.4341374e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.492         	((-9.4014364e+00 -4.8326600e+02 -1.2964102e-15) (-7.2352784e-03 3.0393045e-04 -2.6200537e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3053328e+02 3.3374260e+00 2.5715322e-04) (-8.6469638e-05 2.6557802e-03 9.4582518e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.493         	((-9.3934174e+00 -4.8314090e+02 -1.2965192e-15) (-7.2543031e-03 3.0855556e-04 -2.6182272e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3048746e+02 3.3360965e+00 2.5690542e-04) (-8.4694555e-05 2.6630508e-03 9.4823037e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.494         	((-9.3869014e+00 -4.8301102e+02 -1.2966264e-15) (-7.2732931e-03 3.1319857e-04 -2.6164075e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3044019e+02 3.3352303e+00 2.5670091e-04) (-8.2913105e-05 2.6703115e-03 9.5063062e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.495         	((-9.3804034e+00 -4.8288088e+02 -1.2967479e-15) (-7.2922522e-03 3.1785821e-04 -2.6145928e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3039288e+02 3.3343535e+00 2.5649581e-04) (-8.1125174e-05 2.6775616e-03 9.5302633e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.496         	((-9.3738726e+00 -4.8275072e+02 -1.2969001e-15) (-7.3111764e-03 3.2253200e-04 -2.6127776e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3034555e+02 3.3334640e+00 2.5628826e-04) (-7.9330323e-05 2.6848009e-03 9.5541746e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.497         	((-9.3672535e+00 -4.8262080e+02 -1.2970638e-15) (-7.3300673e-03 3.2721948e-04 -2.6109619e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3029830e+02 3.3325451e+00 2.5608146e-04) (-7.7528442e-05 2.6920298e-03 9.5780406e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.498         	((-9.3605509e+00 -4.8249113e+02 -1.2972086e-15) (-7.3489223e-03 3.3192734e-04 -2.6091518e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3025107e+02 3.3316139e+00 2.5587094e-04) (-7.5719945e-05 2.6992486e-03 9.6018561e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.499         	((-9.3539016e+00 -4.8236148e+02 -1.2973589e-15) (-7.3677441e-03 3.3665472e-04 -2.6073463e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3020381e+02 3.3307089e+00 2.5566124e-04) (-7.3904771e-05 2.7064570e-03 9.6256232e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.5           	((-9.3471715e+00 -4.8223192e+02 -1.2975192e-15) (-7.3865301e-03 3.4140135e-04 -2.6055409e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3015656e+02 3.3297812e+00 2.5544968e-04) (-7.2082702e-05 2.7136548e-03 9.6493412e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.501         	((-9.3404665e+00 -4.8210216e+02 -1.2976924e-15) (-7.4052778e-03 3.4616520e-04 -2.6037425e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3010922e+02 3.3288802e+00 2.5523899e-04) (-7.0254403e-05 2.7208423e-03 9.6730078e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.502         	((-9.3335932e+00 -4.8197265e+02 -1.2978961e-15) (-7.4239928e-03 3.5093808e-04 -2.6019414e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3006201e+02 3.3279153e+00 2.5503134e-04) (-6.8418982e-05 2.7280196e-03 9.6966285e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.503         	((-9.3267642e+00 -4.8184346e+02 -1.2980802e-15) (-7.4426739e-03 3.5573092e-04 -2.6001430e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3001486e+02 3.3269438e+00 2.5481630e-04) (-6.6576699e-05 2.7351866e-03 9.7202001e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.504         	((-9.3198418e+00 -4.8171437e+02 -1.2982691e-15) (-7.4613182e-03 3.6054488e-04 -2.5983431e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2996774e+02 3.3259474e+00 2.5459789e-04) (-6.4727253e-05 2.7423428e-03 9.7437212e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.505         	((-9.3129031e+00 -4.8158528e+02 -1.2984696e-15) (-7.4799246e-03 3.6537869e-04 -2.5965468e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2992064e+02 3.3249331e+00 2.5438069e-04) (-6.2871070e-05 2.7494882e-03 9.7671907e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.506         	((-9.3058440e+00 -4.8145627e+02 -1.2986846e-15) (-7.4984936e-03 3.7022958e-04 -2.5947562e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2987358e+02 3.3238883e+00 2.5416131e-04) (-6.1008424e-05 2.7566232e-03 9.7906076e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.507         	((-9.2987772e+00 -4.8132742e+02 -1.2989015e-15) (-7.5170287e-03 3.7509566e-04 -2.5929729e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2982654e+02 3.3228488e+00 2.5394278e-04) (-5.9139544e-05 2.7637479e-03 9.8139755e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.508         	((-9.2916670e+00 -4.8119862e+02 -1.2991157e-15) (-7.5355282e-03 3.7997729e-04 -2.5911784e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2977954e+02 3.3218029e+00 2.5372984e-04) (-5.7262169e-05 2.7708617e-03 9.8372955e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.509         	((-9.2845985e+00 -4.8106992e+02 -1.2993484e-15) (-7.5539889e-03 3.8488046e-04 -2.5893868e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2973251e+02 3.3207522e+00 2.5350622e-04) (-5.5378061e-05 2.7779648e-03 9.8605624e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.51          	((-9.2775190e+00 -4.8094121e+02 -1.2995921e-15) (-7.5724133e-03 3.8980408e-04 -2.5875995e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2968548e+02 3.3196913e+00 2.5328370e-04) (-5.3486791e-05 2.7850573e-03 9.8837774e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.511         	((-9.2704659e+00 -4.8081250e+02 -1.2998477e-15) (-7.5908014e-03 3.9474713e-04 -2.5858133e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2963844e+02 3.3186319e+00 2.5306200e-04) (-5.1588787e-05 2.7921389e-03 9.9069419e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.512         	((-9.2633491e+00 -4.8068387e+02 -1.3001080e-15) (-7.6091508e-03 3.9970868e-04 -2.5840323e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2959145e+02 3.3175574e+00 2.5284199e-04) (-4.9684030e-05 2.7992095e-03 9.9300538e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.513         	((-9.2561919e+00 -4.8055526e+02 -1.3003445e-15) (-7.6274651e-03 4.0468504e-04 -2.5822543e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2954445e+02 3.3164875e+00 2.5262223e-04) (-4.7772316e-05 2.8062696e-03 9.9531154e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.514         	((-9.2489674e+00 -4.8042666e+02 -1.3006216e-15) (-7.6457447e-03 4.0968003e-04 -2.5804706e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2949746e+02 3.3154046e+00 2.5239973e-04) (-4.5851839e-05 2.8133190e-03 9.9761279e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.515         	((-9.2417635e+00 -4.8029820e+02 -1.3008995e-15) (-7.6639841e-03 4.1469801e-04 -2.5786892e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2945049e+02 3.3143034e+00 2.5217329e-04) (-4.3924075e-05 2.8203574e-03 9.9990864e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.516         	((-9.2345938e+00 -4.8016990e+02 -1.3011771e-15) (-7.6821856e-03 4.1973682e-04 -2.5769115e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2940354e+02 3.3132008e+00 2.5194705e-04) (-4.1989096e-05 2.8273850e-03 1.0021992e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.517         	((-9.2274597e+00 -4.8004156e+02 -1.3014735e-15) (-7.7003505e-03 4.2479516e-04 -2.5751347e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2935660e+02 3.3121050e+00 2.5172259e-04) (-4.0047042e-05 2.8344015e-03 1.0044846e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.518         	((-9.2202866e+00 -4.7991317e+02 -1.3017848e-15) (-7.7184767e-03 4.2987142e-04 -2.5733658e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2930967e+02 3.3109979e+00 2.5150062e-04) (-3.8098584e-05 2.8414069e-03 1.0067648e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.519         	((-9.2129790e+00 -4.7978484e+02 -1.3020873e-15) (-7.7365683e-03 4.3496149e-04 -2.5715953e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2926274e+02 3.3098614e+00 2.5128011e-04) (-3.6142930e-05 2.8484016e-03 1.0090399e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.52          	((-9.2057463e+00 -4.7965666e+02 -1.3024056e-15) (-7.7546230e-03 4.4007064e-04 -2.5698213e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.2921581e+02 3.3087419e+00 2.5105596e-04) (-3.4179621e-05 2.8553852e-03 1.0113100e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
