# Forces      
# CofR        : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
6.243         	((2.0965076e-03 -1.1970075e-03 3.3067350e+03) (2.9496912e-06 -8.7096307e-07 1.6007842e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3452213e-03 2.0371122e-03 -1.2200387e-06) (-7.1774161e-07 -8.8311419e-07 1.1118751e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.244         	((2.1319191e-03 -1.2691258e-03 3.3067444e+03) (2.9553044e-06 -8.7338287e-07 1.6063776e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.4043322e-03 2.0552681e-03 -1.2202888e-06) (-7.1806112e-07 -8.8345496e-07 1.1137436e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.245         	((2.0510931e-03 -1.2599908e-03 3.3067542e+03) (2.9606646e-06 -8.7586459e-07 1.6119679e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3994094e-03 2.1287784e-03 -1.2202256e-06) (-7.1841058e-07 -8.8373209e-07 1.1155743e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.246         	((2.1921220e-03 -1.1992127e-03 3.3067634e+03) (2.9659837e-06 -8.7828264e-07 1.6175553e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3468053e-03 1.9738534e-03 -1.2205707e-06) (-7.1864965e-07 -8.8390943e-07 1.1175266e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.247         	((2.2286769e-03 -1.1918727e-03 3.3067722e+03) (2.9712537e-06 -8.8069018e-07 1.6231399e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3489615e-03 1.9402585e-03 -1.2182097e-06) (-7.1895526e-07 -8.8389512e-07 1.1195347e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.248         	((2.2142294e-03 -1.2072434e-03 3.3067823e+03) (2.9763859e-06 -8.8312770e-07 1.6287214e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3337147e-03 1.9127034e-03 -1.2142943e-06) (-7.1927784e-07 -8.8363213e-07 1.1214930e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.249         	((2.0677877e-03 -1.1840615e-03 3.3067913e+03) (2.9815897e-06 -8.8558289e-07 1.6342996e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3149944e-03 2.1177155e-03 -1.2204438e-06) (-7.1963355e-07 -8.8378793e-07 1.1231683e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.25          	((2.0895247e-03 -1.2951015e-03 3.3068012e+03) (2.9867648e-06 -8.8799751e-07 1.6398749e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.4549143e-03 2.0992019e-03 -1.2232359e-06) (-7.1993786e-07 -8.8405349e-07 1.1248100e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.251         	((2.1129345e-03 -1.3003715e-03 3.3068111e+03) (2.9918780e-06 -8.9048191e-07 1.6454472e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.5205142e-03 2.0864126e-03 -1.2227630e-06) (-7.2039921e-07 -8.8412778e-07 1.1266961e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.252         	((2.1256088e-03 -1.1884161e-03 3.3068200e+03) (2.9973585e-06 -8.9308963e-07 1.6510164e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3796376e-03 2.0681589e-03 -1.2362474e-06) (-7.2123563e-07 -8.8474028e-07 1.1286258e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.253         	((2.1153483e-03 -1.2180242e-03 3.3068296e+03) (3.0028400e-06 -8.9535800e-07 1.6565823e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.4463011e-03 2.0169565e-03 -1.2267930e-06) (-7.2135427e-07 -8.8510896e-07 1.1305060e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.254         	((2.1558770e-03 -1.1330904e-03 3.3068393e+03) (3.0080596e-06 -8.9772231e-07 1.6621450e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2766853e-03 1.9740264e-03 -1.2305895e-06) (-7.2154211e-07 -8.8471262e-07 1.1322483e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.255         	((2.0912720e-03 -1.2385287e-03 3.3068490e+03) (3.0138541e-06 -9.0019821e-07 1.6677044e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3936391e-03 2.1283962e-03 -1.2361864e-06) (-7.2202637e-07 -8.8561511e-07 1.1339144e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.256         	((2.1639991e-03 -1.1964723e-03 3.3068586e+03) (3.0194076e-06 -9.0242483e-07 1.6732605e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3601229e-03 1.9232237e-03 -1.2294251e-06) (-7.2213256e-07 -8.8623507e-07 1.1355124e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.257         	((2.0893260e-03 -1.1442148e-03 3.3068686e+03) (3.0243919e-06 -9.0489351e-07 1.6788133e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3191461e-03 2.0847307e-03 -1.2287894e-06) (-7.2277091e-07 -8.8572401e-07 1.1370847e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.258         	((2.1229391e-03 -1.1154114e-03 3.3068789e+03) (3.0302571e-06 -9.0726612e-07 1.6843627e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3070700e-03 2.0245246e-03 -1.2276107e-06) (-7.2304128e-07 -8.8654089e-07 1.1389274e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.259         	((2.0296220e-03 -1.1713480e-03 3.3068883e+03) (3.0364262e-06 -9.0971701e-07 1.6899091e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3908330e-03 2.0254144e-03 -1.2253269e-06) (-7.2325027e-07 -8.8718107e-07 1.1402429e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.26          	((2.0722669e-03 -1.2053193e-03 3.3068974e+03) (3.0421853e-06 -9.1248479e-07 1.6954527e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3933086e-03 2.0520023e-03 -1.2288712e-06) (-7.2391473e-07 -8.8729032e-07 1.1409641e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.261         	((2.0232024e-03 -1.1852843e-03 3.3069074e+03) (3.0479483e-06 -9.1521896e-07 1.7009930e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3234898e-03 2.1193783e-03 -1.2346258e-06) (-7.2416339e-07 -8.8782990e-07 1.1422430e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.262         	((2.1329690e-03 -1.2684965e-03 3.3069183e+03) (3.0539378e-06 -9.1809039e-07 1.7065300e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.4000787e-03 1.9919577e-03 -1.2346280e-06) (-7.2463624e-07 -8.8839907e-07 1.1438632e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.263         	((2.1185876e-03 -1.2330245e-03 3.3069287e+03) (3.0600829e-06 -9.2084926e-07 1.7120635e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3928998e-03 2.0351481e-03 -1.2330583e-06) (-7.2510215e-07 -8.8913354e-07 1.1452651e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.264         	((2.0897084e-03 -1.2085561e-03 3.3069386e+03) (3.0660963e-06 -9.2330498e-07 1.7175937e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3433261e-03 2.0232741e-03 -1.2318894e-06) (-7.2540148e-07 -8.8983331e-07 1.1466227e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.265         	((1.9985014e-03 -1.2649091e-03 3.3069496e+03) (3.0719078e-06 -9.2548535e-07 1.7231205e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.4243832e-03 2.1390669e-03 -1.2303751e-06) (-7.2564230e-07 -8.9020535e-07 1.1482096e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.266         	((2.0526222e-03 -1.2532423e-03 3.3069601e+03) (3.0777652e-06 -9.2737129e-07 1.7286438e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3025372e-03 1.9963003e-03 -1.2305679e-06) (-7.2553113e-07 -8.9065432e-07 1.1497683e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.267         	((2.0158007e-03 -1.2881707e-03 3.3069701e+03) (3.0834888e-06 -9.2924029e-07 1.7341637e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3348015e-03 1.9834047e-03 -1.2295254e-06) (-7.2560297e-07 -8.9107414e-07 1.1510333e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.268         	((2.0070783e-03 -1.3699518e-03 3.3069800e+03) (3.0889088e-06 -9.3123325e-07 1.7396800e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.4841451e-03 2.0745143e-03 -1.2313721e-06) (-7.2595773e-07 -8.9127773e-07 1.1521356e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.269         	((1.9992368e-03 -1.3367630e-03 3.3069918e+03) (3.0942525e-06 -9.3337169e-07 1.7451933e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.4233600e-03 2.0421634e-03 -1.2344055e-06) (-7.2631782e-07 -8.9131000e-07 1.1532433e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.27          	((2.0192350e-03 -1.3042109e-03 3.3070020e+03) (3.0997926e-06 -9.3564512e-07 1.7507037e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.4109139e-03 2.0458977e-03 -1.2314089e-06) (-7.2667627e-07 -8.9148350e-07 1.1543407e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.271         	((1.9745574e-03 -1.2851792e-03 3.3070121e+03) (3.1054737e-06 -9.3800887e-07 1.7562109e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.4273338e-03 2.1298108e-03 -1.2294370e-06) (-7.2711233e-07 -8.9189519e-07 1.1554027e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.272         	((1.9850432e-03 -1.2224226e-03 3.3070223e+03) (3.1112174e-06 -9.4044144e-07 1.7617145e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3388522e-03 2.0462248e-03 -1.2317581e-06) (-7.2756524e-07 -8.9228405e-07 1.1563007e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.273         	((1.9429704e-03 -1.2551807e-03 3.3070327e+03) (3.1170695e-06 -9.4294859e-07 1.7672148e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.4121700e-03 2.1010947e-03 -1.2325754e-06) (-7.2801233e-07 -8.9263769e-07 1.1570887e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.274         	((1.9747301e-03 -1.1947151e-03 3.3070430e+03) (3.1229005e-06 -9.4536908e-07 1.7727120e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2630126e-03 2.0380261e-03 -1.2320880e-06) (-7.2843124e-07 -8.9305459e-07 1.1579386e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.275         	((1.9007578e-03 -1.2774524e-03 3.3070532e+03) (3.1286656e-06 -9.4756752e-07 1.7782060e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.4458431e-03 2.1361763e-03 -1.2336397e-06) (-7.2869783e-07 -8.9352097e-07 1.1587744e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.276         	((2.0050171e-03 -1.2338347e-03 3.3070633e+03) (3.1343883e-06 -9.4990726e-07 1.7836964e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3694062e-03 2.0280161e-03 -1.2343447e-06) (-7.2902712e-07 -8.9395714e-07 1.1595802e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.277         	((1.9104435e-03 -1.1993939e-03 3.3070730e+03) (3.1400333e-06 -9.5243126e-07 1.7891836e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3458975e-03 2.0980334e-03 -1.2327053e-06) (-7.2946771e-07 -8.9438109e-07 1.1604231e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.278         	((1.9844446e-03 -1.1527028e-03 3.3070838e+03) (3.1456149e-06 -9.5487231e-07 1.7946671e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3400252e-03 2.0202132e-03 -1.2343171e-06) (-7.2977641e-07 -8.9484624e-07 1.1612740e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.279         	((1.9633900e-03 -1.2006432e-03 3.3070949e+03) (3.1510167e-06 -9.5735370e-07 1.8001475e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3952142e-03 2.0126007e-03 -1.2298471e-06) (-7.3006402e-07 -8.9519486e-07 1.1620730e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.28          	((1.9210395e-03 -1.1479233e-03 3.3071059e+03) (3.1563004e-06 -9.6003135e-07 1.8056247e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3075413e-03 2.1137195e-03 -1.2330041e-06) (-7.3049882e-07 -8.9558669e-07 1.1627809e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.281         	((1.8179912e-03 -1.1726975e-03 3.3071164e+03) (3.1614023e-06 -9.6277233e-07 1.8110988e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3773459e-03 2.1465212e-03 -1.2347820e-06) (-7.3102617e-07 -8.9598215e-07 1.1634024e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.282         	((1.9126132e-03 -1.1089311e-03 3.3071279e+03) (3.1664138e-06 -9.6533102e-07 1.8165695e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2947988e-03 2.0669602e-03 -1.2351700e-06) (-7.3142724e-07 -8.9637145e-07 1.1637543e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.283         	((1.9730921e-03 -1.1843942e-03 3.3071395e+03) (3.1714543e-06 -9.6779662e-07 1.8220367e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3910072e-03 1.9922576e-03 -1.2339166e-06) (-7.3171739e-07 -8.9660763e-07 1.1641196e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.284         	((1.9684530e-03 -1.1686045e-03 3.3071510e+03) (3.1764976e-06 -9.7029164e-07 1.8275002e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3573274e-03 2.1169220e-03 -1.2277658e-06) (-7.3209988e-07 -8.9699481e-07 1.1646729e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.285         	((1.9931601e-03 -1.1539742e-03 3.3071614e+03) (3.1815364e-06 -9.7276827e-07 1.8329601e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3491880e-03 2.0675220e-03 -1.2344354e-06) (-7.3250965e-07 -8.9766176e-07 1.1650334e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.286         	((1.9899347e-03 -1.1216985e-03 3.3071726e+03) (3.1864432e-06 -9.7519936e-07 1.8384164e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3218262e-03 2.0275454e-03 -1.2374532e-06) (-7.3288137e-07 -8.9828532e-07 1.1652739e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.287         	((1.9977469e-03 -1.1976034e-03 3.3071839e+03) (3.1912337e-06 -9.7771408e-07 1.8438692e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.4146977e-03 2.0590364e-03 -1.2366583e-06) (-7.3332221e-07 -8.9887157e-07 1.1655741e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.288         	((2.0371552e-03 -1.1200782e-03 3.3071944e+03) (3.1960734e-06 -9.8019290e-07 1.8493184e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3369876e-03 2.0207956e-03 -1.2396737e-06) (-7.3375734e-07 -8.9943580e-07 1.1659520e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.289         	((2.0129332e-03 -1.1050919e-03 3.3072058e+03) (3.2010098e-06 -9.8276046e-07 1.8547639e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3439282e-03 2.0486157e-03 -1.2343282e-06) (-7.3427196e-07 -8.9998545e-07 1.1666137e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.29          	((2.0231247e-03 -1.0676473e-03 3.3072169e+03) (3.2058926e-06 -9.8549253e-07 1.8602055e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3074507e-03 1.9790843e-03 -1.2336954e-06) (-7.3481680e-07 -9.0052020e-07 1.1674073e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.291         	((1.9128105e-03 -1.1706897e-03 3.3072285e+03) (3.2105985e-06 -9.8823256e-07 1.8656433e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.4165315e-03 2.0949078e-03 -1.2318175e-06) (-7.3526394e-07 -9.0111642e-07 1.1677978e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.292         	((1.9455095e-03 -1.1168910e-03 3.3072399e+03) (3.2151882e-06 -9.9086295e-07 1.8710772e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2953034e-03 2.0755904e-03 -1.2363014e-06) (-7.3569372e-07 -9.0173705e-07 1.1679914e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.293         	((1.8550371e-03 -1.1609127e-03 3.3072513e+03) (3.2197579e-06 -9.9332815e-07 1.8765072e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3812399e-03 2.1323712e-03 -1.2377665e-06) (-7.3612253e-07 -9.0240503e-07 1.1683446e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.294         	((1.9046571e-03 -1.1142365e-03 3.3072628e+03) (3.2243194e-06 -9.9580836e-07 1.8819335e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3028100e-03 2.0749821e-03 -1.2349052e-06) (-7.3656552e-07 -9.0310181e-07 1.1686945e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.295         	((1.8927401e-03 -1.1463257e-03 3.3072733e+03) (3.2288431e-06 -9.9836267e-07 1.8873566e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3476439e-03 2.0628018e-03 -1.2379279e-06) (-7.3707792e-07 -9.0376017e-07 1.1689916e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.296         	((1.9484737e-03 -1.1080400e-03 3.3072835e+03) (3.2333518e-06 -1.0008833e-06 1.8927767e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2953421e-03 2.0341446e-03 -1.2336646e-06) (-7.3755440e-07 -9.0440445e-07 1.1692855e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.297         	((1.9116887e-03 -1.1420401e-03 3.3072952e+03) (3.2379202e-06 -1.0033220e-06 1.8981933e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3537754e-03 2.0930001e-03 -1.2293550e-06) (-7.3797915e-07 -9.0507662e-07 1.1695888e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.298         	((1.9163253e-03 -1.1144074e-03 3.3073071e+03) (3.2427689e-06 -1.0058231e-06 1.9036062e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3127792e-03 2.0658762e-03 -1.2320843e-06) (-7.3841752e-07 -9.0595020e-07 1.1699080e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.299         	((1.8448792e-03 -1.1004341e-03 3.3073187e+03) (3.2477592e-06 -1.0083770e-06 1.9090153e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3294089e-03 2.1325805e-03 -1.2306343e-06) (-7.3887934e-07 -9.0693333e-07 1.1702906e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.3           	((1.7479207e-03 -1.0278696e-03 3.3073305e+03) (3.2526361e-06 -1.0109802e-06 1.9144208e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2483843e-03 2.1998829e-03 -1.2343124e-06) (-7.3942184e-07 -9.0782212e-07 1.1707949e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.301         	((1.7965532e-03 -1.1035766e-03 3.3073434e+03) (3.2572786e-06 -1.0137832e-06 1.9198224e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3573864e-03 2.1644566e-03 -1.2344140e-06) (-7.4005335e-07 -9.0868737e-07 1.1713273e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.302         	((1.8482770e-03 -1.0932710e-03 3.3073548e+03) (3.2619197e-06 -1.0163705e-06 1.9252201e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2993374e-03 2.0878308e-03 -1.2315863e-06) (-7.4059022e-07 -9.0962383e-07 1.1715560e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.303         	((1.8849696e-03 -1.1228554e-03 3.3073659e+03) (3.2666338e-06 -1.0186269e-06 1.9306139e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3500041e-03 2.0879362e-03 -1.2344236e-06) (-7.4106987e-07 -9.1057444e-07 1.1712869e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.304         	((1.9716070e-03 -1.0755242e-03 3.3073774e+03) (3.2710690e-06 -1.0206111e-06 1.9360038e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3219418e-03 2.0102423e-03 -1.2393873e-06) (-7.4140218e-07 -9.1136006e-07 1.1707902e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.305         	((1.8532555e-03 -1.1380623e-03 3.3073893e+03) (3.2751117e-06 -1.0222524e-06 1.9413897e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3539402e-03 2.1609444e-03 -1.2470089e-06) (-7.4156878e-07 -9.1205058e-07 1.1700447e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.306         	((1.8813557e-03 -1.1269900e-03 3.3074023e+03) (3.2788484e-06 -1.0237493e-06 1.9467716e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3082111e-03 2.0706830e-03 -1.2472962e-06) (-7.4173453e-07 -9.1262529e-07 1.1690444e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.307         	((1.8989216e-03 -1.2195332e-03 3.3074140e+03) (3.2827208e-06 -1.0254119e-06 1.9521495e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.4602154e-03 2.0397704e-03 -1.2449037e-06) (-7.4190577e-07 -9.1310287e-07 1.1682411e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.308         	((1.8954208e-03 -1.1323263e-03 3.3074251e+03) (3.2867414e-06 -1.0275744e-06 1.9575237e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3313654e-03 2.0491274e-03 -1.2495997e-06) (-7.4229607e-07 -9.1363752e-07 1.1677115e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.309         	((1.8688287e-03 -1.1421573e-03 3.3074366e+03) (3.2904053e-06 -1.0295688e-06 1.9628944e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3375276e-03 2.1324965e-03 -1.2435340e-06) (-7.4274026e-07 -9.1415020e-07 1.1676643e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.31          	((1.9218437e-03 -1.0766459e-03 3.3074491e+03) (3.2940934e-06 -1.0314173e-06 1.9682614e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3095971e-03 2.0595861e-03 -1.2449893e-06) (-7.4299396e-07 -9.1490258e-07 1.1676848e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.311         	((1.8765921e-03 -1.0996973e-03 3.3074612e+03) (3.2979950e-06 -1.0335559e-06 1.9736245e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3509513e-03 2.1329617e-03 -1.2473725e-06) (-7.4323842e-07 -9.1587909e-07 1.1672387e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.312         	((1.9090825e-03 -1.0730360e-03 3.3074732e+03) (3.3019593e-06 -1.0357765e-06 1.9789839e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2928122e-03 2.0767851e-03 -1.2404526e-06) (-7.4359578e-07 -9.1678250e-07 1.1667277e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.313         	((1.9232904e-03 -1.1106416e-03 3.3074853e+03) (3.3061248e-06 -1.0381716e-06 1.9843395e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3370045e-03 2.1142433e-03 -1.2373151e-06) (-7.4410537e-07 -9.1774728e-07 1.1660879e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.314         	((1.9997845e-03 -1.0593995e-03 3.3074972e+03) (3.3099962e-06 -1.0405594e-06 1.9896916e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2867857e-03 2.0222099e-03 -1.2353433e-06) (-7.4458042e-07 -9.1859897e-07 1.1655297e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.315         	((1.9010760e-03 -1.1296590e-03 3.3075092e+03) (3.3136035e-06 -1.0428179e-06 1.9950407e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.4026657e-03 2.1266340e-03 -1.2429656e-06) (-7.4493887e-07 -9.1934811e-07 1.1655527e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.316         	((1.8414577e-03 -1.0874598e-03 3.3075215e+03) (3.3176439e-06 -1.0450596e-06 2.0003865e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2718767e-03 2.1530123e-03 -1.2506338e-06) (-7.4534330e-07 -9.2026703e-07 1.1650274e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.317         	((1.8143620e-03 -1.1114206e-03 3.3075337e+03) (3.3221349e-06 -1.0467781e-06 2.0057286e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3284742e-03 2.1446774e-03 -1.2458874e-06) (-7.4556664e-07 -9.2130536e-07 1.1636998e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
6.318         	((1.8093752e-03 -1.0810517e-03 3.3075448e+03) (3.3267626e-06 -1.0479577e-06 2.0110664e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.3127499e-03 2.1344219e-03 -1.2456839e-06) (-7.4559998e-07 -9.2243726e-07 1.1625788e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
